path,frame,compensation,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,11,False,976.62836,324.92386,-627.8762,997.768,298.5113,-580.3402,1008.47797,298.79633,-580.6184,1018.32056,299.75598,-581.1066,954.19385,299.91168,-570.4761,941.2191,301.11655,-570.9139,932.278,302.68976,-571.17804,1033.9283,313.1204,-300.6966,915.84717,316.15976,-252.97394,1000.8295,358.53958,-522.29834,950.8918,362.12344,-508.74756,1124.2124,499.19714,-167.71233,824.34595,489.25314,-19.926071,1173.6887,732.29083,-289.78845,763.03186,694.5002,-113.246704,1177.3302,760.2379,-733.63824,774.71356,757.56323,-679.30804,1162.232,780.7454,-845.2616,801.60455,791.0582,-781.77045,1140.5012,750.0708,-848.33124,803.00696,761.2465,-800.7142,1150.4435,742.0562,-743.4913,805.3768,746.29425,-700.84033,1059.4746,850.02747,-29.042994,878.9225,847.1101,30.861647,1070.642,1101.7266,-54.172894,851.08575,1087.7916,184.80365,1020.3135,1298.1812,871.9135,820.9772,1297.3259,1038.8494,1016.2395,1327.5693,958.7348,815.6742,1339.2416,1117.4125,988.2273,1407.8948,697.0641,824.9895,1389.2316,811.2809
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,12,False,976.2773,324.75696,-644.62555,997.72534,298.43265,-594.37115,1008.4764,298.72736,-594.6375,1018.32227,299.67157,-595.09015,953.8483,299.5301,-588.04913,940.68567,300.51733,-588.45264,931.91693,301.78842,-588.7314,1033.8008,312.74976,-306.9172,915.70044,314.00803,-272.92355,1000.714,358.45142,-536.3872,949.96,361.76373,-526.90955,1124.1428,498.8434,-161.09161,824.2316,489.35147,-62.905876,1173.0067,727.99194,-284.42117,759.6008,697.48596,-194.93822,1169.4366,762.21436,-746.40155,790.34827,753.99567,-803.0439,1155.4637,787.82196,-862.7543,810.5865,786.5718,-914.68365,1134.0829,755.10077,-870.32007,813.2852,752.7982,-933.84296,1139.0836,748.6283,-758.53674,812.6048,744.00134,-824.19824,1060.5599,858.43243,-28.790327,880.766,855.3585,30.683094,1082.904,1095.6722,-140.28574,871.4271,1099.1754,185.76762,1023.8047,1294.9421,728.6005,826.76514,1310.005,952.70874,1016.1005,1326.8239,809.7135,825.02985,1355.3114,1021.07825,994.2919,1407.3348,536.29443,826.9208,1401.7997,711.66077
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,13,False,976.2434,324.73328,-646.6416,997.7251,298.45392,-599.8642,1008.4867,298.7777,-600.02826,1018.3951,299.6924,-600.3213,953.8612,299.39615,-592.8246,940.643,300.21362,-593.2139,931.93005,301.24124,-593.6024,1033.8264,312.66434,-320.39786,915.85126,312.8961,-282.94144,1000.7049,358.42892,-542.7346,949.9275,361.66144,-532.6037,1124.1134,498.76044,-182.0192,823.70874,489.34128,-83.0098,1171.6953,729.4733,-333.93372,754.68243,702.0041,-252.81085,1170.2258,743.7094,-828.5359,788.32495,752.88574,-922.05554,1158.9325,769.19257,-947.30975,807.5573,787.5142,-1044.8925,1138.4105,744.7826,-952.9118,812.63995,755.2225,-1069.706,1139.4158,724.34955,-841.0295,812.64044,743.8648,-948.2683,1060.0482,861.9537,-31.792137,880.16534,860.6402,34.103146,1071.0587,1135.7235,79.20194,866.8223,1131.801,393.75388,1027.3702,1346.3368,901.95435,829.68744,1350.4958,1203.0359,1016.94556,1387.7096,974.12427,830.0147,1398.7543,1275.0164,993.9585,1455.8602,664.07196,843.6476,1449.3591,947.2258
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,14,False,976.0754,323.8542,-635.5559,997.71265,298.08594,-588.2799,1008.4931,298.48663,-588.4381,1018.46704,299.3984,-588.7697,953.8759,298.62924,-579.56305,940.652,299.23264,-579.9551,931.94336,299.959,-580.32556,1033.9335,312.32333,-311.04608,916.2511,311.7569,-266.49768,1000.7093,358.0098,-532.67725,949.91394,360.73996,-520.4501,1123.3647,498.51724,-181.63435,823.11676,489.4244,-63.49439,1170.3444,730.3286,-330.31488,752.1235,713.2188,-244.57593,1150.3098,733.0877,-795.3506,788.09985,754.45184,-920.3049,1129.5299,752.192,-910.17523,805.80597,786.4438,-1043.1042,1118.5901,717.9399,-912.1117,812.358,755.65027,-1062.8673,1119.4683,708.5646,-804.6143,812.82043,743.1572,-944.93494,1059.7673,866.15204,-34.648365,880.107,865.57776,37.113293,1073.3973,1146.445,55.96551,864.1392,1141.7048,404.89105,1031.118,1359.7162,918.18884,830.794,1363.406,1255.0338,1022.9828,1401.3629,996.35693,828.07623,1413.2273,1332.387,998.4477,1472.778,695.25684,844.27124,1462.7479,1014.16797
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,15,False,975.96185,323.22745,-759.6069,997.7162,297.82834,-714.1363,1008.5223,298.28687,-714.275,1018.6425,299.17383,-714.53973,953.8072,298.07684,-706.82495,940.45166,298.6796,-707.20795,931.7518,299.33435,-707.6195,1034.2966,311.97617,-420.37933,916.2533,311.53088,-379.77325,1000.7103,357.7688,-649.31305,949.4078,360.43475,-638.39124,1123.4227,498.52643,-264.38522,823.094,489.5243,-164.13177,1170.1189,731.7186,-422.68347,752.367,713.7863,-320.5155,1152.9591,741.0882,-925.01337,789.31024,756.8978,-961.33984,1137.6138,763.6464,-1047.4889,804.6402,793.7854,-1084.8114,1123.6278,734.7085,-1055.2443,812.30597,756.9973,-1110.7799,1121.917,724.08527,-938.5455,812.9929,745.3962,-987.5205,1062.4016,871.276,-35.903473,880.3759,871.4206,38.369617,1077.6534,1157.7177,136.86618,871.2,1158.8702,442.96457,1032.7565,1377.1906,989.8613,840.5446,1390.219,1288.8488,1032.8152,1420.059,1063.4514,833.72644,1440.6049,1364.2715,1006.104,1490.7046,728.7429,864.02295,1492.8989,1011.3859
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,16,False,975.96155,323.08542,-801.1694,997.85144,297.8037,-755.3538,1008.7505,298.2829,-755.50903,1019.1839,299.1671,-755.7071,953.81696,297.71365,-748.3447,940.40497,298.22903,-748.69336,931.6064,298.77484,-749.1217,1034.948,311.96854,-459.79022,916.2573,311.1333,-421.31055,1000.81213,357.75394,-691.65106,949.0813,360.40387,-681.16644,1123.4983,499.12195,-299.73257,823.07263,489.629,-198.61794,1165.8655,745.56464,-428.04037,752.864,724.1413,-337.4426,1155.5443,746.7886,-920.0927,789.4836,764.1137,-979.76544,1143.1812,770.3346,-1041.1902,803.7626,806.76953,-1101.7643,1124.5205,740.38007,-1054.83,812.3643,766.43475,-1138.2701,1123.0612,730.5999,-935.75336,813.1955,752.1615,-1010.8715,1062.5348,879.1932,-35.034565,880.871,879.1867,37.534527,1075.5449,1167.9915,150.78111,871.81555,1167.4038,489.0777,1033.5695,1393.3059,958.22687,844.5375,1402.3053,1347.7931,1036.6606,1438.403,1025.1425,836.10815,1452.437,1423.0256,1008.1405,1503.7358,673.77765,868.5519,1506.1254,1059.0049
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,17,False,975.99805,323.0822,-836.87994,998.11194,297.79907,-791.95966,1009.1312,298.2815,-792.123,1019.9728,299.16403,-792.3325,953.8512,297.61423,-784.1298,940.41754,298.0757,-784.42896,931.55396,298.57074,-784.82166,1036.0532,311.9663,-495.73248,916.56616,310.93695,-452.43448,1001.01117,357.78635,-727.2672,949.0953,360.5286,-715.3847,1124.1216,500.2885,-329.3256,823.1097,489.6252,-213.78705,1165.2717,749.27905,-471.69836,751.9319,722.2698,-349.56696,1146.8524,733.48004,-964.29865,790.30804,763.4112,-969.6722,1126.8505,745.5092,-1082.247,804.3724,802.25946,-1083.9565,1119.273,708.51514,-1081.1357,812.2697,761.3763,-1112.0353,1117.5066,704.2031,-972.7801,812.843,750.709,-996.0333,1059.9038,885.35944,-37.25803,878.7506,885.06744,39.876907,1065.1731,1177.5052,131.97365,870.29224,1174.399,491.363,1034.0317,1407.4436,935.16437,844.7961,1411.4093,1346.629,1036.5977,1453.744,1000.39984,836.5936,1461.6705,1421.5383,1004.8905,1514.5765,642.0013,867.3662,1514.1426,1052.808
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,18,False,976.5059,323.0636,-738.701,998.6338,297.77863,-695.08325,1009.65686,298.27148,-695.2605,1020.8567,299.15903,-695.6015,954.1281,297.5851,-686.9751,940.6674,298.06235,-687.3191,931.56006,298.57806,-687.7028,1036.9087,311.9611,-411.87067,916.96625,311.00104,-368.35895,1001.7079,357.78406,-631.8595,949.3341,360.78146,-620.0851,1124.2551,500.74628,-268.39633,823.55646,488.8153,-153.1891,1160.6257,745.4544,-430.39108,753.87854,719.9113,-308.5952,1152.6901,738.4152,-944.52856,791.6628,764.0994,-933.2753,1140.8451,755.42505,-1070.1907,804.1511,802.4082,-1053.7166,1137.1622,721.66113,-1084.2793,812.36554,761.51733,-1083.8566,1131.9135,715.00256,-961.2475,813.63776,751.04565,-962.166,1059.822,881.6879,-38.46479,879.3417,881.45807,40.981033,1070.5452,1151.3956,130.10692,869.8911,1153.8997,490.4748,1035.1094,1376.886,953.106,845.37775,1391.0084,1353.0863,1036.518,1418.5873,1025.6962,836.68365,1440.4281,1431.3718,1006.1529,1490.0271,706.32104,867.86835,1493.8325,1098.9807
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,19,False,977.35187,322.90637,-755.07587,999.2925,297.6345,-713.93243,1010.3786,298.1467,-714.1308,1021.8699,299.05563,-714.45624,954.64886,297.40707,-704.5178,941.07074,297.93207,-704.79895,931.5941,298.53333,-705.1774,1037.8549,311.89636,-429.9143,917.5276,311.06342,-379.4887,1002.60645,357.72336,-647.4657,949.89716,360.85675,-633.49304,1125.1185,501.05704,-278.82977,824.5551,487.63174,-152.90324,1158.9956,743.7624,-421.95193,758.32697,718.55493,-281.52936,1157.6292,741.20294,-919.79224,794.04016,772.7889,-826.37933,1149.9695,759.86615,-1043.971,803.75684,813.4559,-936.3048,1147.0852,726.8183,-1060.9447,813.65283,774.85547,-974.92755,1140.2303,719.62476,-937.5961,815.792,761.22217,-857.73834,1060.2783,882.145,-40.410656,879.79224,882.01434,42.998196,1068.4023,1162.2949,141.00963,868.88104,1162.5758,503.03918,1035.4761,1392.406,938.5904,845.8595,1405.6552,1362.6267,1036.459,1434.6552,1006.35315,836.80927,1454.7743,1440.2396,1004.113,1505.1757,662.3215,870.0745,1509.3406,1083.7963
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,20,False,977.9335,322.87973,-788.30255,1000.242,297.60062,-746.94495,1011.44086,298.12628,-747.1339,1023.1409,299.03793,-747.4343,955.37646,297.28735,-737.9002,941.63104,297.7615,-738.23456,931.68243,298.39838,-738.6456,1039.0906,311.9689,-456.27136,918.0175,311.08963,-410.27277,1003.3041,357.72867,-678.1936,950.1054,360.8689,-665.4276,1125.1194,501.0052,-305.97998,824.9557,487.4146,-172.51799,1155.2909,744.89465,-494.80682,761.9919,719.1292,-311.14972,1122.2137,712.8847,-1009.953,793.7417,772.66046,-916.35913,1097.5858,716.96716,-1135.647,801.47534,812.1297,-1029.8535,1078.9137,647.1723,-1128.8464,811.2776,771.6193,-1064.5974,1098.9922,675.2067,-1017.15765,814.2338,759.0388,-946.73865,1060.7407,882.24524,-40.66917,880.2008,881.5136,43.14532,1069.1466,1165.4713,141.19998,868.174,1165.7466,498.5483,1035.7788,1395.9001,961.7263,846.4861,1408.3441,1366.1173,1036.2058,1438.0135,1033.0385,837.75464,1457.267,1444.979,1004.9368,1510.9369,697.41125,870.17633,1513.4418,1095.2561
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,21,False,978.05444,322.87906,-849.19836,1000.4613,297.5826,-803.6503,1011.729,298.10834,-803.86945,1023.5123,299.00458,-804.1952,955.42633,297.26663,-794.316,941.6397,297.7065,-794.62646,931.6317,298.37543,-794.98376,1039.5775,312.0477,-495.16965,918.0775,311.19543,-446.10464,1003.49646,357.96286,-732.58514,950.1458,361.19482,-718.77856,1125.6544,501.14212,-328.44553,825.1208,487.7108,-200.34416,1154.782,743.917,-464.49115,760.79614,719.4562,-304.57883,1125.1603,741.6465,-980.9293,793.7136,774.5614,-903.12585,1104.6295,759.26434,-1114.5996,801.41425,812.3803,-1022.6502,1092.9995,717.6519,-1131.5369,812.40656,773.51306,-1057.325,1100.0477,717.4268,-999.21533,815.2377,760.55133,-932.5905,1064.0924,887.33997,-44.077484,883.7359,888.0798,46.44337,1070.6525,1165.6249,116.45487,872.1224,1166.1545,502.73962,1036.1545,1393.0847,1051.9298,851.1252,1403.7887,1446.3202,1036.4133,1433.756,1134.636,844.0008,1451.0294,1533.4712,1005.9014,1508.8685,789.32635,875.1016,1510.0054,1168.6842
bachelorarbeiten/nils/data/videos/samples/drinking_compensation00028.mp4,22,False,978.0738,322.88943,-846.348,1000.7254,297.5444,-800.5017,1012.1552,298.07056,-800.7027,1024.0325,298.9448,-801.03503,955.5839,297.24808,-791.77136,941.69025,297.67798,-792.0975,931.6264,298.37662,-792.4544,1040.4354,312.1165,-488.60577,918.2222,311.4507,-441.36542,1003.66565,358.38562,-729.078,950.17444,361.60883,-715.73706,1126.2389,501.13382,-329.89484,825.20935,487.64743,-199.7164,1154.8746,742.9777,-497.62103,758.65826,721.5511,-353.526,1126.5188,738.6838,-1040.0526,788.7339,772.1739,-1046.5253,1105.8469,755.41,-1177.7726,794.15106,806.07825,-1181.0098,1097.0653,715.73724,-1181.5833,807.5291,766.60675,-1216.2227,1098.4773,712.7298,-1053.1191,810.9322,754.9424,-1078.76,1065.8125,888.88257,-45.837063,888.3164,890.3976,48.113293,1072.6953,1168.1993,125.026535,874.8851,1168.2328,514.3777,1042.3892,1398.0808,1047.7227,856.94006,1405.1632,1441.622,1041.8689,1440.5345,1128.0216,850.9569,1453.021,1526.939,1011.8574,1511.6384,784.60504,880.3052,1510.1552,1167.0966
