path,frame,compensation,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,11,True,1013.106,310.0958,43.30186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1035.587,379.4756,13.39035,989.9335,380.05,11.36577,1134.51,510.7327,-5.627719,884.877,510.2001,-7.906158,1106.96,511.949,133.3061,907.4384,516.2225,131.8,1102.653,531.1414,173.4617,909.0677,536.515,171.6056,1092.26,502.3898,176.9109,921.2372,508.613,176.0728,1093.131,501.7386,143.2278,921.5602,507.1809,142.4042,1058.432,613.5523,-9.246507,976.39,615.6594,-10.44255,1065.003,833.2011,-39.77116,982.8997,836.6741,-28.63187,1071.812,1049.33,-92.78162,989.8771,1049.454,-93.77895,0,0,0,0,0,0,1072.477,1101.163,-47.11406,990.5456,1101.189,-48.00042
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,12,True,1013.988,310.0766,42.12463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.496,379.4562,12.20027,990.841,380.0182,10.19437,1135.542,510.6869,-6.863187,885.5983,510.0836,-9.091486,1107.97,511.1505,132.0707,908.3076,516.0946,130.5911,1103.657,530.125,172.3292,909.9565,536.3781,170.4007,1093.261,501.3557,175.6206,922.1647,508.4896,174.8465,1094.138,500.8875,141.9346,922.4521,507.0671,141.1772,1059.269,613.548,-10.33389,977.2263,615.6357,-11.50606,1065.766,833.2228,-40.68665,983.6713,836.6218,-30.06212,1072.496,1049.404,-93.49612,990.5663,1049.48,-94.96238,0,0,0,0,0,0,1073.158,1101.192,-47.77797,991.2341,1101.182,-49.14666
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,13,True,1015.261,309.9113,40.47427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1037.559,379.4082,10.66052,991.8977,379.8778,8.792591,1136.714,510.692,-9.124168,885.8248,509.5262,-10.81418,1109.993,510.8723,129.9767,909.3203,516.3209,128.7024,1105.943,529.7615,170.3026,911.0884,536.8001,168.4064,1095.543,500.9937,173.5942,923.4801,509.002,172.9102,1096.213,500.5991,139.9025,923.5776,507.4232,139.2467,1059.806,613.6084,-11.12744,977.7573,615.5524,-12.12358,1065.758,833.4056,-40.69565,983.6867,836.5767,-30.39313,1071.908,1049.775,-92.7987,989.981,1049.693,-94.50054,0,0,0,0,0,0,1072.558,1101.399,-46.89398,990.6542,1101.375,-48.66168
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,14,True,1016.788,309.7456,38.2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1038.921,379.3402,8.510487,993.2558,379.7192,6.715638,1138.331,510.633,-11.8929,886.1204,508.8388,-13.36624,1112.104,510.2606,127.3015,910.5889,516.3682,125.9452,1108.225,529.0056,167.7114,912.4998,537.0203,165.5529,1097.796,500.2406,170.9334,925.1254,509.3308,170.0764,1098.345,499.9702,137.2383,924.9874,507.6163,136.4197,1060.673,613.6464,-12.45241,978.6189,615.4653,-13.25549,1066.11,833.5696,-41.17046,984.0543,836.5026,-31.52046,1071.697,1050.132,-92.52848,989.757,1049.911,-94.70587,0,0,0,0,0,0,1072.409,1101.585,-46.4338,990.4549,1101.531,-48.7981
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,15,True,1017.926,309.6509,36.32458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.968,379.2795,6.69602,994.303,379.5975,4.893982,1139.636,510.5557,-14.00824,886.2355,508.2553,-15.53753,1113.111,509.7274,125.1277,911.6024,516.1211,123.5945,1109.149,528.3278,165.5963,913.6524,536.8367,163.1621,1098.689,499.5598,168.6879,926.4824,509.2332,167.6347,1099.32,499.4119,134.9935,926.1265,507.4736,133.9819,1061.405,613.6494,-13.73082,979.3478,615.3958,-14.37616,1066.492,833.6477,-41.93348,984.459,836.4407,-32.64455,1071.677,1050.357,-92.71234,989.7576,1050.115,-94.96217,0,0,0,0,0,0,1072.493,1101.683,-46.47741,990.4935,1101.637,-48.94524
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,16,True,1019.054,309.558,34.22678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.009,379.2051,4.663053,995.3448,379.4594,2.811643,1140.991,510.4489,-16.3464,886.1324,507.546,-18.04588,1113.934,509.1922,122.6838,912.6299,515.7229,120.8573,1109.837,527.6547,163.2021,914.8595,536.4868,160.3899,1099.34,498.8854,166.1538,927.9395,508.9865,164.7735,1100.097,498.8547,132.4617,927.3087,507.1961,131.1264,1062.131,613.6409,-15.15255,980.0717,615.3185,-15.63953,1066.847,833.7173,-42.80589,984.8672,836.3845,-33.73703,1071.615,1050.613,-92.82215,989.7729,1050.394,-94.92673,0,0,0,0,0,0,1072.475,1101.776,-46.40755,990.5522,1101.749,-48.72448
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,17,True,1019.501,309.5651,33.52671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.401,379.1447,3.873141,995.7378,379.3745,1.996381,1141.559,510.3582,-17.23697,886.0576,507.2244,-19.04216,1114.103,508.3848,121.7068,913.2345,515.0287,119.7512,1109.888,526.6385,162.3074,915.6137,535.6736,159.3373,1099.382,497.8547,165.0805,928.7809,508.191,163.5684,1100.237,497.9974,131.3911,927.985,506.5048,129.9194,1062.404,613.6061,-15.6909,980.3438,615.258,-16.119,1066.976,833.7028,-43.20664,985.0217,836.3173,-34.32932,1071.585,1050.699,-92.80127,989.7814,1050.552,-94.73775,0,0,0,0,0,0,1072.446,1101.772,-46.28871,990.5759,1101.764,-48.37781
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,18,True,1019.837,309.5258,32.82189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.699,379.0731,3.138979,996.0377,379.2818,1.229662,1141.994,510.264,-18.07129,885.9548,506.9256,-19.9703,1114.112,507.9882,120.7828,913.761,514.6348,118.7037,1109.767,526.1556,161.4085,916.2779,535.2403,158.3017,1099.25,497.3669,164.086,929.5273,507.7831,162.4401,1100.214,497.5815,130.3999,928.5782,506.1332,128.7932,1062.603,613.5553,-16.21616,980.5419,615.1868,-16.58229,1067.083,833.6648,-43.64433,985.1085,836.2383,-34.91401,1071.583,1050.755,-92.83606,989.718,1050.686,-94.5719,0,0,0,0,0,0,1072.452,1101.744,-46.23102,990.538,1101.757,-48.05615
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,19,True,1020.778,309.3234,30.3748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.588,378.9546,0.8986778,996.9298,379.1069,-1.102662,1143.178,510.0989,-20.75037,885.5464,506.0903,-22.7593,1114.409,508.413,117.9312,914.6923,514.733,115.5841,1109.833,526.7549,158.4529,917.4183,535.5531,155.056,1099.264,497.9901,161.1847,930.9681,508.242,159.1887,1100.438,498.0629,127.5046,929.6913,506.42,125.5616,1063.217,613.4988,-17.79156,981.1547,615.0774,-17.96247,1067.425,833.6837,-44.65199,985.4346,836.1606,-35.97891,1071.608,1050.986,-92.92583,989.6502,1050.966,-94.36636,0,0,0,0,0,0,1072.535,1101.782,-46.11145,990.5593,1101.825,-47.62028
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,20,True,1021.672,309.2351,28.15827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043.411,378.8541,-1.24736,997.757,378.9631,-3.340464,1144.348,509.9056,-23.45463,884.8887,505.2011,-25.38235,1114.295,508.3682,114.9559,915.634,514.0949,112.5985,1109.362,526.7635,155.4116,918.6376,534.9311,152.0417,1098.754,498.0074,158.0839,932.5031,507.7528,155.999,1100.233,498.0372,124.4157,930.8341,505.9266,122.3893,1063.821,613.4589,-19.21491,981.7576,614.9988,-19.19961,1067.775,833.7255,-45.436,985.8387,836.1138,-36.86834,1071.672,1051.232,-92.80831,989.7737,1051.233,-94.1088,0,0,0,0,0,0,1072.693,1101.839,-45.79229,990.7669,1101.904,-47.16137
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,21,True,1022.477,309.2056,25.92952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044.151,378.7612,-3.459492,998.5034,378.8249,-5.698441,1145.476,509.6984,-26.23462,883.9227,504.1758,-28.11466,1113.613,508.2409,111.7714,916.6027,513.0649,109.4211,1108.131,526.6435,152.1531,919.9603,533.835,148.8706,1097.498,497.8848,154.689,934.1792,506.8009,152.5514,1099.428,497.9078,121.0438,932.0342,505.0397,118.9653,1064.342,613.4273,-20.68654,982.2773,614.916,-20.56822,1068.05,833.7751,-46.25338,986.1119,836.0535,-38.00939,1071.681,1051.466,-92.79311,989.7588,1051.439,-94.25896,0,0,0,0,0,0,1072.711,1101.902,-45.59364,990.7794,1101.948,-47.1377
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,22,True,1023.168,309.1771,23.78061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044.75,378.6647,-5.615726,999.1071,378.7002,-7.934451,1146.504,509.421,-29.22445,882.8206,503.1753,-30.5,1112.86,508.3696,108.362,917.7073,512.1071,106.4899,1106.877,526.9086,148.61,921.506,532.8245,145.9271,1096.204,498.1613,151.1083,936.0702,505.9349,149.3046,1098.557,498.071,117.49,933.3808,504.2253,115.755,1064.776,613.3866,-22.12948,982.7112,614.8407,-21.82729,1068.275,833.8152,-47.02014,986.3456,835.9984,-39.05491,1071.65,1051.658,-92.8605,989.7394,1051.606,-94.46245,0,0,0,0,0,0,1072.783,1101.942,-45.50171,990.8085,1101.973,-47.19056
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,23,True,1023.801,309.1652,21.54714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.287,378.5609,-7.886303,999.647,378.5767,-10.26995,1147.569,509.0494,-32.60558,881.5356,502.1009,-32.90013,1111.836,508.6902,104.4567,918.9752,511.0454,103.4133,1105.235,527.4158,144.5212,923.3116,531.6966,142.8298,1094.517,498.6825,146.9863,938.2322,504.9598,145.8459,1097.391,498.4368,113.4093,934.9109,503.3115,112.3499,1065.176,613.34,-23.63057,983.1116,614.762,-23.14636,1068.482,833.8568,-47.75374,986.5637,835.9455,-40.07581,1071.619,1051.828,-92.99586,989.7024,1051.769,-94.65025,0,0,0,0,0,0,1072.82,1101.965,-45.48251,990.7606,1101.985,-47.21681
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,24,True,1024.369,309.1704,19.3059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.747,378.4518,-10.20076,1000.109,378.4573,-12.62096,1148.648,508.5749,-36.33888,880.0604,500.9551,-35.19171,1110.599,509.2238,100.0975,920.3391,509.9006,100.3099,1103.338,528.2509,139.905,925.2944,530.4771,139.6925,1092.564,499.5414,142.4041,940.5778,503.9023,142.2957,1096,499.0438,108.8828,936.5509,502.3206,108.874,1065.531,613.2883,-25.14432,983.4673,614.6803,-24.48201,1068.674,833.8983,-48.42361,986.7662,835.8951,-41.02911,1071.6,1051.965,-93.21966,989.6782,1051.919,-94.82008,0,0,0,0,0,0,1072.882,1101.96,-45.55923,990.8665,1101.973,-47.21928
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,25,True,1024.879,309.1952,17.07509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046.131,378.3394,-12.54736,1000.493,378.3438,-14.96479,1149.741,507.9813,-40.46203,878.4106,499.7426,-37.32836,1109.186,509.9946,95.23724,921.7934,508.6903,97.21148,1101.214,529.4253,134.7124,927.4461,529.1877,136.5413,1090.377,500.7475,137.3039,943.0923,502.7834,138.6826,1094.422,499.9105,103.8574,938.2905,501.2697,105.3603,1065.843,613.2327,-26.66877,983.7808,614.5962,-25.83249,1068.844,833.9503,-48.92445,986.9469,835.8477,-41.91044,1071.568,1052.093,-93.36189,989.6541,1052.05,-94.98942,0,0,0,0,0,0,1072.96,1101.931,-45.5403,991.0202,1101.934,-47.21578
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,26,True,1025.349,309.2431,14.79381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046.45,378.2197,-14.99996,1000.809,378.2326,-17.36323,1150.88,507.2181,-45.18801,876.5327,498.4196,-39.33645,1107.56,511.0634,89.61448,923.3914,507.38,94.03168,1098.797,531.0242,128.6549,929.8479,527.7942,133.2809,1087.893,502.3871,131.409,945.8628,501.574,134.8939,1092.619,501.1004,98.06618,940.1891,500.1293,101.7058,1066.122,613.1716,-28.25458,984.0614,614.5067,-27.23933,1069,834.0162,-49.22915,987.1146,835.8013,-42.734,1071.539,1052.216,-93.39517,989.6326,1052.164,-95.16534,0,0,0,0,0,0,1073.029,1101.873,-45.38872,991.0964,1101.865,-47.20399
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/3D Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,27,True,1025.763,309.3153,12.59995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046.688,378.0998,-17.41942,1001.042,378.1309,-19.67108,1152.004,506.29,-50.33739,874.5198,497.0462,-41.06882,1105.804,512.4006,83.42091,925.0555,506.037,90.9478,1096.201,533.0092,121.9234,932.3855,526.3704,130.0855,1085.245,504.4163,124.9236,948.7515,500.3389,131.1277,1090.686,502.5726,91.71625,942.1506,498.9586,98.10872,1066.356,613.1095,-29.80837,984.2976,614.4175,-28.61325,1069.139,834.0807,-49.41786,987.2625,835.7599,-43.4266,1071.521,1052.301,-93.49325,989.6119,1052.254,-95.31981,0,0,0,0,0,0,1073.077,1101.775,-45.30062,991.1095,1101.765,-47.16282
