compensation,frame,path,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12,y_13,y_14,y_15,y_16,y_17,y_18,y_19,y_20,y_21,y_22,y_23,y_24,y_25,y_26,y_27,y_28,y_29,y_30,y_31,y_32,z_0,z_1,z_2,z_3,z_4,z_5,z_6,z_7,z_8,z_9,z_10,z_11,z_12,z_13,z_14,z_15,z_16,z_17,z_18,z_19,z_20,z_21,z_22,z_23,z_24,z_25,z_26,z_27,z_28,z_29,z_30,z_31,z_32
1,216,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,25.010999999999967,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,36.15599999999995,-9.330000000000156,136.91899999999987,-162.39480000000003,124.88599999999995,-84.15150000000006,125.56099999999992,-70.10480000000007,114.80899999999995,-51.401300000000106,111.95100000000002,-65.24420000000009,31.656999999999925,-49.72240000000011,12.696999999999887,-69.26060000000007,-11.336999999999987,-90.93450000000009,-1045.738,-1045.738,-10.347999999999956,-89.85750000000007,81.10539999999997,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,129.79839999999996,126.0426,235.8284,214.6091,296.5790999999999,217.53379999999996,330.9654,234.85439999999997,307.06539999999995,211.093,292.4279,212.00799999999992,344.5766,341.4887,549.6981,540.2798,728.5165999999999,728.6196,-307.2164,-307.2164,792.1535999999999,792.1936000000001,291.72053,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,233.97883,236.33673,142.08653,214.19593,269.47423,332.23193,298.04893,370.98273,314.16593,365.31273,283.94483,334.60013,135.68103,145.91303,53.30223,49.36753,-77.13815,-67.36463,-53.49067,-53.49067,-50.26896,-40.34837
1,217,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,23.817999999999984,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,34.319999999999936,-11.167000000000144,134.49,-163.79450000000008,124.17100000000003,-85.5104,125.31799999999998,-71.34660000000008,114.64999999999986,-52.80460000000005,111.385,-66.64100000000008,30.46499999999992,-50.87380000000008,11.934999999999944,-70.05690000000004,-11.832000000000107,-91.46980000000008,-1045.738,-1045.738,-10.452999999999976,-90.05360000000007,82.055,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,130.46599999999995,127.06849999999996,234.7732,216.0806,298.884,222.31269999999995,334.0014,240.7823,310.5794,216.7237,295.1708,216.7384,345.08899999999994,342.39109999999994,549.6794,540.6721,728.5935999999999,728.7026000000001,-307.2164,-307.2164,792.2806,792.3326,294.07773,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,236.15303000000003,238.99363,141.75843,214.09693,267.64083,331.97763,295.29653,370.15083,312.15403,365.25663,282.36063,334.52743,137.42673,148.07933,53.64113,50.41993,-76.71629,-66.85848,-53.49067,-53.49067,-49.982018,-39.99152
1,218,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,23.24499999999989,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,33.43599999999992,-12.048000000000002,133.308,-164.49890000000005,123.79899999999998,-86.22730000000001,125.16599999999994,-72.01950000000011,114.54299999999988,-53.54620000000011,111.086,-67.37480000000005,29.888999999999896,-51.42420000000004,11.569999999999936,-70.43450000000007,-12.107999999999947,-91.72310000000004,-1045.738,-1045.738,-10.497000000000073,-90.07000000000005,82.4957,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,130.76099999999997,127.54059999999998,234.22039999999996,216.69319999999996,300.0091,224.48029999999997,335.4861,243.4836,312.3111,219.30009999999996,296.5171,218.8905,345.3181,342.82499999999993,549.6649,540.8598,728.6296,728.7556,-307.2164,-307.2164,792.3376000000001,792.4096,295.09633,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,237.08423,240.16273,141.47913,213.92983,266.55713,331.72623,293.73972999999995,369.62013,310.96253,365.09553,281.39343,334.36553,138.17233000000002,149.06513,53.74913,50.87393,-76.55549,-66.64298,-53.49067,-53.49067,-49.88514,-39.84585
1,219,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,22.687999999999874,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,32.57600000000002,-12.903999999999996,132.15099999999984,-165.20720000000006,123.414,-86.9651,124.98800000000006,-72.72680000000003,114.40999999999984,-54.31280000000004,110.77099999999996,-68.12810000000002,29.32899999999995,-51.956100000000106,11.207999999999856,-70.81220000000008,-12.404999999999973,-91.99390000000004,-1045.738,-1045.738,-10.529999999999973,-90.1096,82.9162,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,131.02949999999998,127.98379999999996,233.65379999999996,217.2287,301.10889999999995,226.4779,336.9394,245.9806,314.0149,221.6888,297.838,220.87839999999997,345.52840000000003,343.2469,549.6496,541.0413,728.6636000000001,728.8155999999999,-307.2164,-307.2164,792.3915999999999,792.4885999999999,296.01513,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,237.91683000000003,241.22983,141.13393,213.72083,265.37783,331.43113,292.08133,369.05883,309.66373,364.88683,280.32433,334.15883,138.83823,149.99033,53.828030000000005,51.28643,-76.42056,-66.44352,-53.49067,-53.49067,-49.815789,-39.7078
1,220,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,21.605000000000015,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,30.90599999999995,-14.559999999999944,129.8989999999999,-166.6341000000001,122.60500000000002,-88.47080000000005,124.56299999999987,-74.1844000000001,114.07799999999996,-55.871900000000096,110.09699999999998,-69.66100000000006,28.239000000000036,-52.97850000000005,10.51299999999992,-71.54970000000003,-13.000999999999976,-92.5503000000001,-1045.738,-1045.738,-10.586000000000013,-90.16290000000004,83.72609999999997,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,131.5016,128.7989,232.4888,218.1187,303.2187,230.03649999999996,339.7328,250.44139999999996,317.3176,225.971,300.3886,224.42819999999995,345.89969999999994,344.0556,549.6127,541.3818,728.7176,728.9436000000001,-307.2164,-307.2164,792.4836,792.6486,297.60503,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,239.32823,243.09923,140.28043,213.22563,262.78413,330.74823,288.51863,367.87613,306.79983,364.35143,277.93313,333.63973,139.95703,151.66703,53.89083,51.97653,-76.25025,-66.12367,-53.49067,-53.49067,-49.778527,-39.50263
1,221,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,21.072999999999865,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,30.09099999999989,-15.365000000000007,128.80099999999993,-167.35570000000007,122.17899999999986,-89.2351000000001,124.3119999999999,-74.93000000000006,113.875,-56.66050000000007,109.7349999999999,-70.43700000000001,27.705999999999904,-53.47370000000001,10.184999999999944,-71.91070000000002,-13.278999999999996,-92.83100000000002,-1045.738,-1045.738,-10.596000000000004,-90.17130000000007,84.1198,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,131.7081,129.17339999999996,231.89480000000003,218.4879,304.2206,231.61029999999997,341.06229999999994,252.41779999999997,318.9037,227.87490000000005,301.6082,226.00159999999997,346.062,344.4424,549.5921,541.5393,728.7526,729.0085999999999,-307.2164,-307.2164,792.5336,792.7256,298.29153,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,239.92133,243.91513,139.78863,212.96593,261.39543,330.38843,286.64443,367.28483,305.26253,364.05353,276.63622999999995,333.35452999999995,140.42043,152.42363,53.88083,52.25572999999999,-76.19233,-66.00616,-53.49067,-53.49067,-49.7828,-39.44187
1,222,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,20.023999999999887,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,28.499000000000024,-16.934999999999945,126.66999999999985,-168.8225000000001,121.27299999999993,-90.83220000000006,123.72399999999992,-76.53070000000002,113.37799999999991,-58.32130000000007,108.94899999999984,-72.05380000000002,26.662000000000035,-54.433500000000095,9.552999999999884,-72.63190000000009,-13.820000000000164,-93.41500000000008,-1045.738,-1045.738,-10.555000000000064,-90.19860000000006,84.8845,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,132.0664,129.858,230.6984,219.0989,306.0996,234.40329999999997,343.5618999999999,255.924,321.9143,231.2723,303.9126,228.8071,346.3424,345.1803,549.5495999999999,541.8271,728.9196,729.1346000000001,-307.2164,-307.2164,792.7105999999999,792.8745999999999,299.47023,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,240.90783,245.32983,138.71543,212.48883,258.50103,329.73373,282.78993,366.22013,302.04903,363.52183,273.90543,332.84483,141.17723,153.78593,53.80043,52.69383,-76.00076,-65.84724,-53.49067,-53.49067,-49.682153,-39.39753
1,223,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,19.50499999999988,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,27.717999999999847,-17.702999999999975,125.63599999999995,-169.55680000000007,120.80499999999984,-91.64930000000004,123.40200000000004,-77.3601000000001,113.09999999999992,-59.173400000000015,108.538,-72.87950000000001,26.152000000000044,-54.89880000000005,9.229000000000042,-72.9873,-14.118000000000166,-93.71160000000008,-1045.738,-1045.738,-10.547000000000024,-90.20200000000013,85.26329999999996,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,132.2242,130.17539999999997,230.09629999999996,219.35899999999992,306.9687,235.69190000000003,344.7225,257.5378999999999,323.3278,232.84349999999995,304.9887,230.106,346.46309999999994,345.53149999999994,549.5169,541.954,729.0365999999999,729.1876,-307.2164,-307.2164,792.8245999999999,792.9376,299.98743,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,241.32403,245.95353000000003,138.14903,212.25763,257.02023,329.41873,280.83803,365.71623,300.40083,363.26543,272.49742999999995,332.59983,141.48553,154.39953,53.71683,52.85313,-75.88197,-65.8151,-53.49067,-53.49067,-49.595559,-39.42725
1,224,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,18.461000000000013,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,26.174999999999955,-19.2170000000001,123.63999999999989,-171.05090000000007,119.81899999999996,-93.31990000000008,122.67499999999995,-79.07860000000005,112.452,-60.91070000000002,107.65200000000004,-74.56150000000002,25.14300000000003,-55.81350000000009,8.558999999999969,-73.68700000000001,-14.689000000000078,-94.2555000000001,-1045.738,-1045.738,-10.585000000000036,-90.245,86.0161,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,132.50419999999997,130.76169999999996,228.9107,219.8275,308.558,237.9388,346.8518,260.35759999999993,325.9491,235.6101,306.9743,232.38800000000003,346.67099999999994,346.1984,549.4214999999999,542.1925,729.3426,729.3136,-307.2164,-307.2164,793.1066000000001,793.0806,300.90133,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,242.03113,247.04923,137.01913000000002,211.95453,254.08643,328.97153,276.99503,364.93693,297.12303,362.92163,269.68853,332.27853,141.98733,155.50083,53.45633,53.09233,-75.60247,-65.78014,-53.49067,-53.49067,-49.334679,-39.5059
1,225,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,17.389999999999873,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,24.636999999999944,-20.725000000000136,121.67100000000003,-172.56670000000008,118.71900000000004,-95.00110000000006,121.79600000000003,-80.81700000000001,111.64999999999986,-62.65020000000004,106.644,-76.24940000000004,24.136999999999944,-56.72410000000002,7.903999999999996,-74.37890000000004,-15.152000000000044,-94.78760000000013,-1045.738,-1045.738,-10.545000000000073,-90.23680000000002,86.77929999999998,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,132.7502,131.3001,227.76109999999997,220.27329999999995,309.9403,239.8908,348.7156,262.7982999999999,328.2777,238.0226,308.7231,234.38299999999992,346.8393,346.8161,549.2818,542.4185,729.6815999999999,729.4805999999999,-307.2164,-307.2164,793.4136000000001,793.2606000000001,301.71763,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,242.62983,248.00623,135.91963,211.83493,251.24923,328.71863,273.30363,364.39763,293.94153,362.75283,266.95462999999995,332.13343,142.37593,156.45533,53.07873,53.26273,-75.34406,-65.73072,-53.49067,-53.49067,-49.081841,-39.57613
1,226,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,16.842999999999847,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,23.86500000000001,-21.480000000000015,120.68200000000002,-173.3307000000001,118.11300000000006,-95.84170000000006,121.2829999999999,-81.67240000000004,111.17699999999992,-63.50700000000006,106.07999999999991,-77.0920000000001,23.63300000000004,-57.18060000000003,7.572999999999865,-74.72390000000007,-15.353000000000064,-95.04620000000013,-1045.738,-1045.738,-10.538000000000013,-90.2215000000001,87.16729999999995,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,132.8639,131.55589999999995,227.20489999999995,220.4955,310.54970000000003,240.7925,349.5432,263.9107,329.3238,239.1241,309.5018,235.3034,346.91099999999994,347.1083,549.1963999999999,542.5262,729.8535999999999,729.5745999999999,-307.2164,-307.2164,793.5706,793.3596,302.10633,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,242.90603,248.45223,135.39173,211.83673,249.89113,328.65523,271.54383,364.20413,292.41522999999995,362.71523,265.64122999999995,332.11163,142.54283,156.89103,52.85873,53.33062999999999,-75.22558000000001,-65.6992,-53.49067,-53.49067,-48.963723,-39.605900000000005
1,227,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,16.278999999999996,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,23.08999999999992,-22.24000000000001,119.702,-174.09840000000008,117.47699999999986,-96.65310000000012,120.72000000000004,-82.49680000000001,110.65099999999984,-64.33380000000011,105.48000000000002,-77.90560000000005,23.128999999999905,-57.6413,7.232999999999947,-75.06180000000006,-15.562000000000126,-95.26330000000009,-1045.738,-1045.738,-10.50500000000011,-90.2228,87.56629999999996,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,132.9767,131.8044,226.67189999999997,220.7497,311.10540000000003,241.5848,350.3029,264.8663,330.2909,240.07089999999997,310.216,236.1096,346.9759,347.3842,549.0979,542.6389,730.0306,729.6995999999999,-307.2164,-307.2164,793.7316000000001,793.4885999999999,302.49433,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,243.17863000000003,248.87963,134.90703,211.95973,248.61323,328.71253,269.88323,364.15973,290.97123,362.79423,264.40053,332.20273,142.69583,157.28373000000002,52.61493,53.39513,-75.10394,-65.63564,-53.49067,-53.49067,-48.850182,-39.59364
1,228,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,15.110999999999876,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,21.519000000000005,-23.780000000000086,117.72799999999984,-175.6436000000001,116.08899999999994,-98.24040000000002,119.46699999999989,-84.09360000000004,109.47199999999998,-65.93650000000002,104.163,-79.4959,22.10699999999997,-58.581300000000056,6.532999999999902,-75.7229000000001,-15.955000000000156,-95.63960000000009,-1045.738,-1045.738,-10.442000000000007,-90.17060000000004,88.3897,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,133.1979,132.28789999999998,225.6612,221.3075,312.0413,243.05329999999992,351.60720000000003,266.6123,331.9843,241.8021,311.4458,237.6011,347.0879,347.9031,548.869,542.8618,730.3616,729.9846,-307.2164,-307.2164,794.0426,793.7765999999999,303.29013,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,243.73623,249.72413000000003,134.04843,212.38783,246.29313,329.00233,266.84803,364.26963,288.33313,363.10943,262.14693,332.54433,142.99023,158.00943,52.09243,53.52033,-74.88325,-65.46182,-53.49067,-53.49067,-48.671563,-39.514610000000005
1,229,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,13.868999999999916,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,19.91300000000001,-25.357000000000085,115.74499999999988,-177.20530000000008,114.57799999999996,-99.74420000000008,118.05899999999995,-85.57150000000001,108.13199999999983,-67.42710000000011,102.711,-81.00100000000009,21.059999999999945,-59.55830000000003,5.810999999999922,-76.3814000000001,-16.287000000000035,-96.00530000000003,-1045.738,-1045.738,-10.375999999999976,-90.08770000000004,89.26799999999997,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,133.43349999999998,132.7704,224.7504,221.9818,312.7894,244.3424,352.65649999999994,268.09180000000003,333.3645,243.2664,312.4397,238.90099999999995,347.1867,348.3799,548.5984,543.102,730.6566,730.2395999999999,-307.2164,-307.2164,794.3345999999999,794.0455999999999,304.16993,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,244.36653,250.60323,133.40843,213.16913,244.36263,329.62883,264.30943,364.75773,286.12363,363.72933,260.26853,333.19373,143.30623,158.66753,51.53853,53.68663,-74.69392,-65.31896,-53.49067,-53.49067,-48.562798,-39.50198
1,230,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,13.214999999999918,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,19.09199999999987,-26.1640000000001,114.75099999999998,-177.9995,113.79099999999994,-100.45910000000003,117.31399999999984,-86.26020000000005,107.41999999999985,-68.12560000000008,101.95000000000005,-81.7161000000001,20.524999999999864,-60.067100000000096,5.441000000000031,-76.69720000000007,-16.422000000000025,-96.15570000000002,-1045.738,-1045.738,-10.322000000000116,-90.0879000000001,89.74039999999997,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,133.5668,133.01999999999998,224.3407,222.37299999999996,313.1161,244.92059999999992,353.1142,268.7265,333.97,243.8926,312.875,239.4783,347.2341,348.6005,548.4435,543.2378,730.7765999999999,730.2796000000001,-307.2164,-307.2164,794.4605999999999,794.1106,304.67493,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,244.73993,251.08383,133.20253,213.73243,243.57043,330.10323,263.24583,365.18323,285.20443,364.18983,259.49813,333.66853,143.48903,158.97373000000002,51.25113,53.80503,-74.62591,-65.37917,-53.49067,-53.49067,-48.554406,-39.66093
1,231,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,11.86999999999989,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,17.432000000000016,-27.798,112.75299999999991,-179.60520000000008,112.13999999999989,-101.86080000000004,115.72900000000004,-87.59130000000005,105.89799999999993,-69.47570000000007,100.34699999999998,-83.11630000000002,19.44000000000005,-61.109500000000025,4.688999999999851,-77.31470000000002,-16.657000000000153,-96.45460000000004,-1045.738,-1045.738,-10.273000000000138,-90.14660000000003,90.73809999999996,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,133.86069999999995,133.53889999999996,223.6016,223.2133,313.7006,246.0522,353.9322,269.9503,335.05589999999995,245.1007,313.6537,240.60709999999995,347.3301,349.0237,548.1077,543.5334,730.9646,730.2685999999999,-307.2164,-307.2164,794.6786,794.1656,305.81553,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,245.60923,252.14943,132.99453,215.08743,242.28713,331.26523,261.46833,366.25373,283.68582999999995,365.30493,258.25223,334.81762999999995,143.92793,159.60263,50.70073,54.13173,-74.50280000000001,-65.58416,-53.49067,-53.49067,-48.571954000000005,-40.090050000000005
1,232,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,11.174999999999956,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,16.592999999999847,-28.62600000000009,111.75499999999988,-180.41880000000003,111.30199999999992,-102.53300000000002,114.91799999999988,-88.21460000000002,105.116,-70.10930000000008,99.53099999999996,-83.78650000000005,18.889999999999876,-61.64570000000003,4.308999999999969,-77.61440000000005,-16.753000000000156,-96.60340000000008,-1045.738,-1045.738,-10.253000000000156,-90.19320000000003,91.27549999999997,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,134.02999999999997,133.81509999999997,223.2635,223.6726,313.9756,246.5992,354.3094,270.5271,335.55279999999993,245.6698,314.0146,241.15070000000003,347.3788,349.2215,547.9191999999999,543.701,731.0156,730.2056,-307.2164,-307.2164,794.7536,794.1435999999999,306.47983,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,246.13093,252.75623,133.00653,215.92043,241.79153,331.98623,260.75203,366.93433,283.08353,365.98973,257.77253,335.52253,144.19293000000002,159.91983000000002,50.42992999999999,54.35733,-74.47154,-65.74128,-53.49067,-53.49067,-48.628548,-40.37541
1,233,/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,9.743999999999916,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,-1045.738,14.894000000000004,-30.30300000000011,109.75199999999997,-182.0730000000001,109.59899999999992,-103.84640000000002,113.2639999999999,-89.4131000000001,103.51999999999998,-71.32850000000008,97.86999999999988,-85.09400000000005,17.770999999999958,-62.75100000000009,3.530999999999949,-78.17140000000006,-16.912000000000035,-96.8369,-1045.738,-1045.738,-10.22199999999998,-90.21410000000004,92.42429999999996,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,-307.2164,134.41649999999998,134.40659999999997,222.64649999999995,224.6527,314.5196,247.69870000000003,355.0468,271.66919999999993,336.52239999999995,246.7975,314.7243,242.24209999999997,347.481,349.5989,547.5049,544.077,731.0285999999999,730.0096000000001,-307.2164,-307.2164,794.8316,794.0346,308.01613,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,-53.49067,247.37133000000003,254.14623000000003,133.27213,217.86943,241.07923,333.68203,259.61283,368.55363,282.16193,367.59613,257.08912999999995,337.17423,144.83813,160.60023,49.92643,54.95363,-74.4493,-66.07928,-53.49067,-53.49067,-48.815697,-40.988690000000005
