path,frame,compensation,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,11,False,-866.3635,-786.0603,-67.7239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-892.0719,-719.1088,-34.38398,-846.4312,-716.7819,-33.95642,-996.7052,-599.1223,18.97668,-736.053,-587.135,-12.96827,-956.6138,-587.2072,-116.3518,-777.0893,-574.4922,-147.9471,-948.5801,-564.9379,-154.2849,-783.5603,-552.4279,-186.2907,-938.0221,-593.438,-159.0647,-796.9195,-579.8638,-190.2118,-941.9728,-596.7498,-125.7607,-792.7352,-582.78,-156.8993,-923.3563,-486.3587,-7.945381,-841.4271,-481.4344,-7.576204,-937.1476,-267.7824,27.47773,-855.418,-260.2887,3.360026,-950.7982,-52.94541,84.28411,-868.8863,-52.71499,82.73201,0,0,0,0,0,0,-953.7829,-0.37288,39.56426,-871.9205,-0.2749577,37.86009
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,12,False,-866.2552,-786.0248,-68.11919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-891.9112,-719.0927,-34.73876,-846.2711,-716.7529,-34.30585,-996.3108,-599.0206,18.57296,-735.7722,-587.1546,-13.38453,-956.2416,-586.9083,-116.7446,-776.8991,-574.022,-148.289,-948.1884,-564.5795,-154.6385,-783.3632,-551.828,-186.5588,-937.6707,-593.085,-159.4744,-796.7743,-579.228,-190.5533,-941.6164,-596.4534,-126.1755,-792.5673,-582.2545,-157.2536,-923.262,-486.3817,-8.035917,-841.3342,-481.433,-7.667153,-937.0975,-267.8755,27.79996,-855.3726,-260.2824,3.106745,-950.7932,-52.99632,84.43582,-868.8754,-52.89551,82.9601,0,0,0,0,0,0,-953.7977,-0.4470968,39.68983,-871.9445,-0.3740282,38.18597
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,13,False,-865.3939,-785.9626,-69.01456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-891.1523,-719.0901,-35.60472,-845.5153,-716.7075,-35.08666,-995.4509,-598.9702,17.4281,-735.094,-587.0252,-14.42704,-955.3938,-586.7559,-117.8839,-777.1223,-573.7651,-149.0409,-947.3352,-564.397,-155.7589,-783.8535,-551.5316,-187.2417,-936.8312,-592.9031,-160.6216,-797.2739,-578.9354,-191.1785,-940.7742,-596.2993,-127.3251,-792.8444,-581.9971,-157.9109,-922.782,-486.4521,-8.629135,-840.8605,-481.4091,-8.171696,-936.7967,-268.0341,27.67133,-855.0607,-260.261,2.440293,-950.6948,-53.11095,84.09049,-868.7887,-53.08929,82.81168,0,0,0,0,0,0,-953.7452,-0.5447645,39.36749,-871.8265,-0.4802198,38.13842
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,14,False,-864.6506,-785.9122,-69.67889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-890.4973,-719.0952,-36.24226,-844.8632,-716.6719,-35.65676,-994.7743,-598.957,16.53551,-734.5403,-586.8922,-15.29081,-954.7139,-586.7468,-118.7758,-777.3717,-573.6152,-149.6496,-946.654,-564.3891,-156.6513,-784.3463,-551.3727,-187.8015,-936.1505,-592.8954,-161.513,-797.7669,-578.7861,-191.6698,-940.0942,-596.2907,-128.2166,-793.139,-581.8569,-158.43,-922.385,-486.5167,-9.086824,-840.4694,-481.3859,-8.556772,-936.5697,-268.1611,27.52225,-854.8308,-260.2442,1.969631,-950.6577,-53.21807,83.81856,-868.7648,-53.20985,82.6591,0,0,0,0,0,0,-953.7337,-0.6236382,39.13063,-871.7936,-0.5619545,38.03093
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,15,False,-862.8812,-785.7845,-71.02825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-888.8782,-719.131,-37.48188,-843.2522,-716.5963,-36.75739,-993.0804,-598.9325,14.63385,-733.1425,-586.5698,-17.28353,-953.0103,-586.8463,-120.6858,-777.9385,-573.0046,-150.9713,-944.9436,-564.5226,-158.5799,-785.4899,-550.6749,-188.9619,-934.4459,-593.0353,-163.4167,-798.938,-578.0925,-192.7029,-938.3922,-596.4014,-130.1176,-793.8236,-581.2408,-159.5417,-921.4477,-486.7029,-9.91687,-839.5481,-481.3387,-9.230739,-936.1102,-268.5086,27.45727,-854.3409,-260.213,1.028978,-950.7189,-53.51857,83.44041,-868.7813,-53.47721,82.39219,0,0,0,0,0,0,-953.8409,-0.8506985,38.8422,-871.8602,-0.7682724,37.83955
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,16,False,-861.6308,-785.7108,-71.71561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-887.7321,-719.1813,-38.09004,-842.1121,-716.57,-37.26161,-991.8743,-598.9348,13.562,-732.1719,-586.3655,-18.39963,-951.8233,-586.9409,-121.7715,-778.3554,-572.4567,-151.5789,-943.759,-564.6425,-159.6809,-786.3098,-550.0268,-189.4282,-933.2665,-593.1599,-164.5013,-799.7834,-577.4406,-193.1048,-937.2081,-596.5043,-131.1995,-794.3246,-580.6771,-160.007,-920.7776,-486.8475,-10.34067,-838.8899,-481.3228,-9.530691,-935.7468,-268.7587,27.52519,-853.9781,-260.2007,0.3723965,-950.6849,-53.70921,83.1925,-868.7936,-53.61466,82.04788,0,0,0,0,0,0,-953.8594,-0.9877596,38.66135,-871.9092,-0.9005651,37.50398
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,17,False,-860.4184,-785.649,-72.15608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-886.6213,-719.2502,-38.44981,-841.0078,-716.5632,-37.51841,-990.7018,-598.9569,12.75789,-731.2695,-586.1655,-19.30473,-950.6956,-587.056,-122.597,-778.8788,-571.9288,-151.9463,-942.6414,-564.7833,-160.5237,-787.2496,-549.4026,-189.6482,-932.1542,-593.3052,-165.3291,-800.7455,-576.8148,-193.2545,-936.0848,-596.6273,-132.0238,-794.9321,-580.1365,-160.2257,-920.1375,-486.999,-10.61314,-838.262,-481.3159,-9.679867,-935.368,-269.0045,27.68856,-853.6194,-260.1946,-0.1809521,-950.5903,-53.87729,82.97714,-868.7876,-53.72947,81.7351,0,0,0,0,0,0,-953.8034,-1.121441,38.48952,-871.9351,-1.024529,37.18254
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,18,False,-859.1771,-785.5945,-72.33774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-885.4781,-719.3442,-38.53813,-839.8715,-716.5793,-37.50199,-989.4722,-598.9907,12.21833,-730.3769,-585.9628,-20.06364,-949.5546,-587.1979,-123.1722,-779.6393,-571.4719,-152.0724,-941.5215,-564.9548,-161.1208,-788.4971,-548.8688,-189.6167,-931.0433,-593.4823,-165.9122,-802.012,-576.2853,-193.1175,-934.9521,-596.7791,-132.6017,-795.7867,-579.6758,-160.1708,-919.481,-487.166,-10.72644,-837.6185,-481.3191,-9.660959,-934.9958,-269.2636,27.98285,-853.1953,-260.1929,-0.6446857,-950.5283,-54.03703,82.79649,-868.6373,-53.82172,81.45688,0,0,0,0,0,0,-953.7615,-1.277761,38.31432,-871.8317,-1.142227,36.87756
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,19,False,-858.5045,-785.5685,-72.33521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-884.8555,-719.4043,-38.48042,-839.2528,-716.5975,-37.38791,-988.7892,-599.0112,12.03223,-729.902,-585.8568,-20.41759,-948.9357,-587.2828,-123.3828,-780.146,-571.2752,-152.0459,-940.9172,-565.0573,-161.3447,-789.2945,-548.6431,-189.5029,-930.4463,-593.5887,-166.129,-802.8178,-576.0648,-192.9292,-934.3395,-596.8706,-132.8153,-796.3476,-579.4818,-160.0326,-919.1212,-487.2608,-10.7267,-837.2661,-481.3256,-9.586163,-934.7884,-269.4064,28.18992,-852.9742,-260.1974,-0.851059,-950.4858,-54.11841,82.71442,-868.5449,-53.86966,81.33522,0,0,0,0,0,0,-953.7368,-1.351491,38.24269,-871.7878,-1.208923,36.73726
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,20,False,-857.4709,-785.5347,-71.96564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-883.889,-719.5262,-38.0088,-838.2925,-716.6576,-36.82254,-987.6819,-599.0351,12.09846,-729.199,-585.7064,-20.7611,-947.9594,-587.4359,-123.3661,-781.3277,-571.2233,-151.6654,-939.967,-565.2449,-161.3537,-791.0432,-548.6108,-188.9912,-929.5168,-593.7859,-166.1261,-804.5689,-576.055,-192.2227,-933.378,-597.0394,-132.8059,-797.6274,-579.4573,-159.4207,-918.5514,-487.4176,-10.50061,-836.708,-481.3492,-9.230152,-934.44,-269.63,28.6993,-852.5885,-260.2115,-1.067631,-950.3802,-54.21964,82.66714,-868.4526,-53.91367,81.13731,0,0,0,0,0,0,-953.6451,-1.453709,38.19524,-871.6894,-1.303333,36.47952
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,21,False,-856.6792,-785.5154,-71.25489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-883.1353,-719.6586,-37.19305,-837.5437,-716.7465,-35.92392,-986.7466,-599.0388,12.55836,-728.6862,-585.6159,-20.81414,-947.1584,-587.5769,-122.9573,-782.7393,-571.4505,-150.9706,-939.1866,-565.4215,-160.97,-793.0394,-548.919,-188.1885,-928.7675,-593.9755,-165.7323,-806.5581,-576.3941,-191.1778,-932.596,-597.2006,-132.4055,-799.1342,-579.7283,-158.4746,-918.088,-487.5551,-10.05105,-836.2538,-481.3884,-8.666531,-934.1274,-269.8125,29.33819,-852.2386,-260.237,-1.102457,-950.239,-54.27591,82.74834,-868.3672,-53.92053,81.00459,0,0,0,0,0,0,-953.4452,-1.523319,38.25636,-871.5537,-1.372645,36.26963
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,22,False,-856.21,-785.4832,-70.50404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-882.6685,-719.7725,-36.31059,-837.0799,-716.8405,-34.98161,-986.0928,-599.04,13.2373,-728.4001,-585.5933,-20.6848,-946.63,-587.652,-122.3211,-784.1517,-571.7579,-150.1585,-938.6735,-565.514,-160.3472,-794.9689,-549.3122,-187.2815,-928.2891,-594.0801,-165.1132,-808.479,-576.8151,-190.0459,-932.0872,-597.2931,-131.7818,-800.6282,-580.0767,-157.4352,-917.7751,-487.6612,-9.46556,-835.9465,-481.4438,-7.985316,-933.8795,-269.9493,30.06608,-851.9602,-260.2802,-0.8480988,-950.0674,-54.31396,83.05276,-868.1581,-53.93983,81.18521,0,0,0,0,0,0,-953.2638,-1.580798,38.53704,-871.3486,-1.438946,36.39545
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,23,False,-856.1826,-785.4268,-70.4575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-882.5873,-719.9027,-36.04565,-836.9998,-716.9553,-34.71627,-985.7531,-599.0666,13.49006,-728.2448,-585.7085,-20.68324,-946.3904,-587.6674,-122.0965,-784.191,-572.183,-150.1057,-938.4314,-565.5212,-160.1173,-795.0609,-549.8272,-187.2675,-928.0973,-594.1014,-164.9081,-808.5798,-577.3345,-189.9435,-931.8715,-597.3267,-131.5752,-800.6799,-580.5169,-157.3368,-917.7684,-487.7709,-9.478831,-835.9418,-481.526,-7.998106,-933.9373,-270.0839,30.16346,-852.015,-260.3556,-1.212702,-950.1885,-54.34656,82.71387,-868.2703,-54.00158,80.77464,0,0,0,0,0,0,-953.3956,-1.6986,38.09824,-871.4769,-1.535946,35.94476
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/VR Quest/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,24,False,-855.9796,-785.5478,-69.53082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-882.4055,-720.0013,-35.19328,-836.819,-717.0511,-33.83269,-985.4395,-599.084,14.26091,-728.1596,-585.746,-20.36674,-946.1915,-587.7592,-121.3652,-785.249,-572.4835,-149.3164,-938.2504,-565.6316,-159.4005,-796.4662,-550.1979,-186.4171,-927.9423,-594.2211,-164.1913,-809.9799,-577.7231,-188.9311,-931.6885,-597.4327,-130.8539,-801.792,-580.8455,-156.3897,-917.6234,-487.8396,-8.949488,-835.7987,-481.5831,-7.415192,-933.7938,-270.1304,30.56996,-851.8515,-260.4016,-0.9511251,-950.0549,-54.29382,82.70808,-868.1393,-53.97962,80.85876,0,0,0,0,0,0,-953.2356,-1.699471,38.02731,-871.3201,-1.56197,35.97083
