path,frame,compensation,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,11,0,988.2778,313.6069,75.77657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013.914,380.536,42.38725,968.2744,382.8749,41.94931,1118.239,500.6414,-10.90855,857.7281,512.445,20.9992,1078.149,512.8186,124.3972,898.7913,525.7348,155.9076,1070.08,535.1672,162.276,905.2249,547.97,194.1586,1059.577,506.6593,167.1291,918.6527,520.5829,198.185,1063.528,503.2718,133.8327,914.4613,517.5215,164.8865,1045.266,613.2391,15.61941,963.3383,618.1873,15.24143,1059.104,831.7266,-20.32942,977.3765,839.3405,4.519785,1072.805,1046.621,-76.90561,990.8846,1046.675,-75.46779,0,0,0,0,0,0,1075.804,1099.158,-32.14518,993.95,1099.221,-30.7215
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,12,0,987.1436,313.6782,76.84665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1012.938,380.5349,43.43264,967.3016,382.9293,42.88911,1117.23,500.6602,-9.520275,856.9152,512.6415,22.30391,1077.173,512.8849,125.7908,899.2054,525.8937,156.8364,1069.115,535.2466,163.6641,906.0174,548.1268,195.0231,1058.611,506.741,168.529,919.4359,520.7186,198.9356,1062.554,503.3423,135.2329,914.9417,517.6568,165.6767,1044.646,613.1544,16.40041,962.7262,618.2238,15.91533,1058.712,831.5527,-19.99819,976.9716,839.3704,5.336151,1072.668,1046.484,-76.37254,990.7659,1046.497,-75.14124,0,0,0,0,0,0,1075.73,1099.058,-31.65995,993.7927,1099.12,-30.48439
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,13,0,985.9997,313.7638,77.81989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1011.903,380.522,44.34358,966.2721,382.9874,43.7079,1116.156,500.6797,-8.189823,856.0286,512.8605,23.6816,1076.086,512.8459,127.1224,899.5879,526.199,157.8,1068.022,535.1916,165.0042,906.778,548.4615,195.9002,1057.52,506.6831,169.8564,920.2062,521.0441,199.7132,1061.466,503.2983,136.5592,915.3982,517.9551,166.5007,1044.045,613.0427,17.01816,962.1357,618.2613,16.43424,1058.4,831.3384,-19.88025,976.6694,839.395,5.974834,1072.675,1046.294,-76.08101,990.7955,1046.308,-74.99074,0,0,0,0,0,0,1075.763,1098.918,-31.4286,993.8433,1098.986,-30.3985
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,14,0,984.863,313.8425,78.63768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010.862,380.4943,45.09023,965.2357,383.0301,44.3643,1115.063,500.6934,-7.018858,855.1281,513.0591,24.89886,1074.993,512.7783,128.3008,899.9435,526.6288,158.5795,1066.926,535.1016,166.1951,907.5005,548.9599,196.5683,1056.429,506.5889,171.0317,920.949,521.5423,200.3084,1060.375,503.2231,137.7325,915.8298,518.3928,167.148,1043.438,612.921,17.52193,961.5384,618.2874,16.83407,1058.105,831.1138,-19.85949,976.3349,839.4131,6.578382,1072.719,1046.104,-75.83869,990.7801,1046.146,-74.79028,0,0,0,0,0,0,1075.842,1098.773,-31.24133,993.8594,1098.856,-30.23804
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,15,0,983.6467,313.9142,79.30632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1009.747,380.4453,45.68179,964.1266,383.0556,44.8547,1113.89,500.6911,-5.97613,854.1838,513.2578,25.98457,1073.838,512.6862,129.357,900.3492,527.1619,159.1706,1065.774,534.9849,167.2663,908.2983,549.5904,197.0217,1055.281,506.4676,172.0869,921.7715,522.1765,200.6992,1059.223,503.123,138.7851,916.3173,518.9412,167.6006,1042.786,612.7803,17.93414,960.8981,618.3029,17.12577,1057.752,830.8702,-19.92571,975.9821,839.425,7.217518,1072.686,1045.919,-75.59759,990.7924,1046.013,-74.45464,0,0,0,0,0,0,1075.86,1098.639,-31.06545,993.9075,1098.727,-29.9108
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,16,0,982.5162,313.9726,79.73039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.711,380.3824,46.03105,963.0969,383.0633,45.10803,1112.797,500.6717,-5.212551,853.3406,513.4442,26.83766,1072.786,512.5804,130.1401,900.8275,527.6566,159.5256,1064.73,534.8553,168.0652,909.1622,550.1755,197.2398,1054.242,506.3338,172.8718,922.6565,522.7634,200.8529,1058.174,503.0098,139.5668,916.8737,519.4481,167.818,1042.189,612.6398,18.19644,960.3122,618.3101,17.27341,1057.397,830.6417,-20.07185,975.6534,839.4308,7.738201,1072.594,1045.762,-75.39503,990.798,1045.904,-74.16182,0,0,0,0,0,0,1075.806,1098.518,-30.90769,993.9441,1098.611,-29.61101
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,17,0,981.4691,314.019,79.93799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.748,380.3068,46.16221,962.1401,383.0535,45.15085,1111.767,500.6431,-4.701342,852.583,513.6155,27.51031,1071.823,512.4642,130.6788,901.4195,528.067,159.6815,1063.783,534.715,168.6215,910.1508,550.6573,197.2631,1053.302,506.189,173.4162,923.6622,523.2432,200.7959,1057.218,502.8857,140.1072,917.5432,519.8643,167.8282,1041.637,612.4999,18.32529,959.7714,618.3086,17.293,1057.086,830.423,-20.29396,975.2913,839.4333,8.146639,1072.546,1045.623,-75.23306,990.6767,1045.82,-73.92582,0,0,0,0,0,0,1075.772,1098.378,-30.74633,993.8505,1098.51,-29.35719
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,18,0,980.4596,314.0585,79.9178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.814,380.216,46.05867,961.2112,383.0255,44.96205,1110.742,500.6132,-4.436308,851.8715,513.7754,28.03024,1070.894,512.3361,130.9807,902.1959,528.3532,159.6282,1062.876,534.5601,168.9438,911.3685,550.9846,197.0796,1052.406,506.0283,173.7276,924.892,523.562,200.4978,1056.298,502.7476,140.4136,918.4017,520.1455,167.605,1041.097,612.3579,18.31522,959.2419,618.299,17.16893,1056.773,830.2096,-20.61372,974.9573,839.4276,8.459818,1072.481,1045.503,-75.1144,990.5408,1045.755,-73.72601,0,0,0,0,0,0,1075.733,1098.27,-30.64268,993.7833,1098.413,-29.12506
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,19,0,979.6122,314.0863,79.63058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.022,380.1174,45.68865,960.4243,382.9777,44.51555,1109.837,500.5931,-4.475695,851.2941,513.8995,28.31946,1070.095,512.2114,130.9814,903.1464,528.4058,159.3308,1062.099,534.4075,168.9653,912.7786,551.0237,196.675,1051.645,505.8682,173.7394,926.3043,523.5831,199.9368,1055.511,502.6105,140.4201,919.4319,520.1764,167.1207,1040.63,612.23,18.13972,958.7853,618.2804,16.88734,1056.49,830.0266,-21.02268,974.6433,839.4166,8.642187,1072.397,1045.419,-75.07203,990.4656,1045.718,-73.56273,0,0,0,0,0,0,1075.663,1098.185,-30.60095,993.7051,1098.335,-28.91369
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,20,0,978.9516,314.1029,79.11311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.396,380.0149,45.09106,959.8024,382.9122,43.85067,1109.075,500.5884,-4.781118,850.8615,513.981,28.39971,1069.438,512.0969,130.7159,904.2238,528.263,158.8282,1061.458,534.2643,168.7201,914.314,550.8244,196.0854,1051.027,505.715,173.4852,927.8353,523.3603,199.1624,1054.868,502.4807,140.1607,920.5848,520.0009,166.4229,1040.249,612.1198,17.81904,958.412,618.2529,16.47459,1056.238,829.8779,-21.50354,974.3626,839.3998,8.707043,1072.293,1045.37,-75.11061,990.405,1045.712,-73.42861,0,0,0,0,0,0,1075.517,1098.128,-30.6262,993.6066,1098.279,-28.71839
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,21,0,978.4165,314.1286,78.43426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.876,379.9047,44.30118,959.2859,382.8273,42.99519,1108.383,500.589,-5.330297,850.5266,514.022,28.32764,1068.854,512.0098,130.2059,905.5133,528.0052,158.1121,1060.887,534.1555,168.2253,916.0976,550.4894,195.2788,1050.488,505.5945,172.9891,929.6118,522.9988,198.1446,1054.302,502.376,139.66,921.9532,519.7047,165.4914,1039.915,612.0126,17.32614,958.0834,618.207,15.88192,1055.992,829.7382,-22.14154,974.0835,839.3656,8.563151,1072.149,1045.33,-75.31605,990.256,1045.698,-73.49504,0,0,0,0,0,0,1075.346,1098.072,-30.81083,993.4407,1098.218,-28.72652
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,22,0,978.174,314.1643,78.04418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.615,379.8019,43.76791,959.0268,382.7401,42.43356,1107.937,500.578,-5.761354,850.33,513.9925,28.268,1068.511,511.9661,129.8075,906.2347,527.702,157.689,1060.552,534.1061,167.8319,917.0963,550.1117,194.8207,1050.188,505.5342,172.6066,930.609,522.6059,197.5427,1053.977,502.3173,139.2746,922.7196,519.3759,164.9381,1039.756,611.9209,17.03771,957.9285,618.1504,15.54855,1055.888,829.6224,-22.54003,973.9641,839.3173,8.564527,1072.104,1045.299,-75.35046,990.1888,1045.666,-73.44228,0,0,0,0,0,0,1075.301,1098.001,-30.79834,993.3829,1098.15,-28.6328
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,23,0,978.143,314.1783,77.87159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.548,379.694,43.45918,958.9604,382.6431,42.12428,1107.669,500.5533,-6.061375,850.2178,513.9009,28.21982,1068.337,511.939,129.5352,906.3976,527.353,157.5487,1060.381,534.0821,167.5585,917.338,549.6888,194.7018,1050.056,505.4991,172.3512,930.8566,522.1777,197.3403,1053.823,502.2755,139.0172,922.8978,519.0127,164.7462,1039.741,611.8334,16.97526,957.9145,618.0823,15.48505,1055.914,829.5231,-22.64974,973.9882,839.2553,8.786728,1072.171,1045.287,-75.08852,990.2532,1045.624,-73.16258,0,0,0,0,0,0,1075.375,1097.918,-30.45271,993.4563,1098.078,-28.31904
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,24,0,977.8363,313.9908,76.48576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.281,379.564,42.2142,958.6958,382.5149,40.82961,1107.246,500.5306,-7.1765,850.1082,513.8588,27.74038,1068.066,511.8023,128.4734,907.9801,526.9578,156.3574,1060.136,533.9162,166.5191,919.4355,549.1998,193.4113,1049.842,505.3213,171.3073,932.9448,521.663,195.8178,1053.572,502.1205,137.967,924.5594,518.5775,163.3232,1039.521,611.7449,16.18005,957.6978,618.0078,14.60437,1055.69,829.4709,-23.24733,973.7325,839.196,8.328294,1071.956,1045.37,-75.12401,990.0426,1045.658,-73.3748,0,0,0,0,0,0,1075.115,1097.933,-30.40421,993.2025,1098.048,-28.45221
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,25,0,977.7626,313.9346,74.96571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.178,379.4158,40.63498,958.5928,382.3632,39.21823,1107.005,500.5024,-8.625097,850.2277,513.8195,27.24218,1067.975,511.5927,127.0833,909.9373,526.0561,155.1019,1060.073,533.658,165.1629,921.9734,548.0634,192.1119,1049.807,505.0496,169.9315,935.4393,520.4776,194.1777,1053.5,501.8888,136.5833,926.5896,517.5933,161.788,1039.426,611.6616,15.22943,957.6044,617.9297,13.58634,1055.595,829.4702,-23.73885,973.5859,839.1361,7.839762,1071.873,1045.531,-74.93526,989.9188,1045.776,-73.40915,0,0,0,0,0,0,1075.055,1097.964,-30.06546,993.0743,1098.054,-28.35709
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,26,0,977.9066,313.9014,73.16171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.251,379.252,38.71423,958.6651,382.1819,37.27934,1106.92,500.4806,-10.45509,850.4974,513.7195,26.50376,1068.065,511.3625,125.3203,912.2598,524.7299,153.4969,1060.194,533.3723,163.4385,924.9584,546.4,190.4845,1049.961,504.7484,168.1848,938.3542,518.7513,192.1199,1053.612,501.6332,134.8277,928.9845,516.1555,159.8522,1039.423,611.588,14.06435,957.6013,617.8328,12.35745,1055.546,829.5125,-24.27074,973.5009,839.0593,7.185034,1071.79,1045.75,-74.72565,989.8694,1045.928,-73.47137,0,0,0,0,0,0,1074.886,1098.023,-29.6629,992.9388,1098.075,-28.26088
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportNichtKompensiert.csv,27,0,978.2463,313.851,71.22729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1004.504,379.0976,36.68566,958.9164,381.9971,35.24809,1107.014,500.4725,-12.44734,850.9193,513.5819,25.68094,1068.336,511.1498,123.3948,914.7065,523.1385,151.7878,1060.497,533.105,161.551,928.0721,544.4054,188.7744,1050.298,504.4655,166.2761,941.3771,516.6891,189.9385,1053.906,501.3949,132.9101,931.4929,514.4374,157.7988,1039.524,611.5364,12.82352,957.6993,617.7326,11.06908,1055.557,829.5941,-24.7849,973.4921,838.9789,6.442695,1071.722,1045.998,-74.54902,989.7855,1046.112,-73.5478,0,0,0,0,0,0,1074.71,1098.096,-29.27734,992.7796,1098.116,-28.1684
