path,frame,compensation,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,13,1,1028.755,318.9856,-39.66826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.208,379.5143,-80.14948,996.2955,379.7397,-71.69436,1165.455,450.9687,-196.2241,821.5177,450.1912,-57.36448,1052.786,517.9689,-142.559,935.3188,467.8578,25.09927,1022.468,550.7509,-140.2055,959.1051,487.5708,57.41867,1012.498,528.907,-120.9698,978.3588,467.6991,43.96556,1035.895,509.8693,-135.9992,954.4661,465.9565,20.2625,1064.343,614.3822,-70.00455,982.7938,615.4368,-60.76022,1068.502,836.1698,-73.68156,986.9762,837.1378,-67.96526,1070.155,1057.311,-99.41084,988.0929,1057.163,-101.9628,0,0,0,0,0,0,1072.989,1101.034,-45.99783,990.9072,1101.14,-48.75768
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,14,1,1029.023,319.1881,-41.63607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.349,379.6364,-82.10473,996.4738,379.8391,-73.45201,1166.794,452.5554,-196.3419,821.2146,449.1001,-57.366,1051.863,517.6757,-145.2213,935.1662,466.5562,24.93474,1021.004,549.9866,-143.4637,958.9022,486.0037,57.45134,1010.916,527.9166,-124.5504,978.2749,466.494,43.64392,1034.947,509.2955,-139.0928,954.311,464.8891,20.00307,1064.627,614.4441,-71.03147,983.0927,615.4461,-61.65044,1068.641,836.2465,-73.89001,987.0812,837.1619,-68.49714,1070.025,1057.398,-99.54871,987.995,1057.287,-101.8484,0,0,0,0,0,0,1072.797,1101.133,-46.14252,990.8262,1101.217,-48.6054
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,15,1,1029.654,319.4843,-43.88435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1041.886,379.7786,-84.41299,997.0416,379.9405,-75.60441,1170.926,454.5797,-194.2967,821.2495,447.6465,-57.1912,1052.852,517.6387,-147.9807,935.1978,464.7689,25.1842,1021.52,549.531,-147.2401,958.7841,483.8258,58.03918,1010.868,527.0886,-129.0895,978.3527,464.8391,43.78633,1035.785,508.9655,-142.743,954.3482,463.434,20.174,1065.23,614.5409,-72.35129,983.7109,615.4492,-62.83043,1068.969,836.3611,-73.89825,987.3397,837.1875,-69.1283,1069.861,1057.499,-99.69841,987.8708,1057.451,-101.5588,0,0,0,0,0,0,1072.722,1101.235,-46.2979,990.7677,1101.291,-48.24514
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,16,1,1030.09,319.6389,-44.78662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.324,379.8343,-85.38117,997.4843,379.9788,-76.54704,1174.027,455.4047,-192.2074,821.4855,446.9619,-57.01525,1054.484,517.7863,-148.8346,935.3565,463.8831,25.50834,1023.069,549.6047,-148.6589,958.8407,482.7308,58.55651,1011.958,526.9548,-131.0491,978.5164,464.0116,44.09875,1037.296,509.0245,-144.1733,954.5129,462.7142,20.47926,1065.635,614.5997,-72.95954,984.1212,615.4426,-63.39233,1069.184,836.4269,-73.76925,987.5033,837.1919,-69.43436,1069.759,1057.547,-99.73196,987.7972,1057.511,-101.4875,0,0,0,0,0,0,1072.653,1101.272,-46.32488,990.6686,1101.315,-48.14285
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,17,1,1030.642,319.8195,-45.53046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.925,379.8846,-86.23423,998.0805,380.0078,-77.42126,1178.056,456.0595,-189.1181,821.9098,446.2775,-56.7848,1057.152,517.9963,-149.0032,935.6453,463.1396,25.93748,1025.78,549.8568,-149.3374,958.9973,481.8198,59.17396,1014.089,526.9546,-132.4444,978.7987,463.3704,44.54196,1039.814,509.1901,-145.0294,954.8102,462.1448,20.90339,1066.139,614.6708,-73.56004,984.627,615.4351,-63.96474,1069.464,836.5029,-73.51516,987.7148,837.1948,-69.78014,1069.675,1057.579,-99.84977,987.7277,1057.553,-101.5692,0,0,0,0,0,0,1072.546,1101.315,-46.44929,990.5433,1101.335,-48.20431
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,18,1,1030.589,319.9748,-45.72112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042.975,379.91,-86.54539,998.1221,380.0345,-77.7774,1178.413,456.0899,-189.0736,821.9282,446.2841,-57.27031,1056.726,517.0904,-149.9015,935.2515,463.5455,25.93414,1025.097,548.6937,-150.3686,958.4061,482.326,59.25201,1013.547,525.7219,-133.4733,978.322,463.915,44.72748,1039.45,508.149,-145.9617,954.441,462.5977,20.98528,1066.169,614.7014,-73.85844,984.6507,615.4605,-64.31859,1069.542,836.5321,-73.24357,987.7159,837.2192,-70.18579,1069.659,1057.514,-100.359,987.7264,1057.573,-102.0006,0,0,0,0,0,0,1072.462,1101.434,-47.10649,990.4913,1101.364,-48.63981
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,19,1,1031.269,320.1184,-45.98076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1043.734,379.915,-86.9226,998.8602,380.0438,-78.2649,1183.727,456.2094,-184.1904,822.5349,445.7612,-57.11812,1061.142,517.9755,-149.2469,935.6654,462.9447,26.36428,1029.922,549.9612,-150.5169,958.6842,481.5836,59.85539,1017.387,526.8373,-134.557,978.7097,463.3834,45.21619,1043.611,509.1754,-146.2235,954.8656,462.1301,21.43337,1066.746,614.7778,-74.18852,985.2263,615.4319,-64.65143,1069.816,836.6088,-72.73004,987.908,837.2008,-70.31584,1069.464,1057.517,-100.4395,987.5331,1057.598,-101.8315,0,0,0,0,0,0,1072.229,1101.466,-47.20876,990.3496,1101.357,-48.44747
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,20,1,1031.91,320.2581,-45.96357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1044.634,379.8818,-87.09219,999.733,380.0812,-78.5741,1189.158,455.5859,-179.0996,823.4119,445.5045,-56.64799,1065.945,518.38,-148.4645,936.4784,462.3299,26.99373,1035.254,550.842,-150.3702,959.4349,480.7543,60.64594,1021.784,527.6378,-135.3139,979.519,462.7427,45.85468,1048.187,509.7905,-146.2728,955.6816,461.6176,22.05873,1067.478,614.87,-74.49986,985.9557,615.4151,-64.97946,1070.234,836.6989,-72.28061,988.2512,837.1915,-70.51842,1069.414,1057.528,-100.6031,987.5272,1057.625,-101.7697,0,0,0,0,0,0,1072.241,1101.473,-47.3727,990.34,1101.367,-48.37153
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,21,1,1032.688,320.3846,-45.88353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1045.706,379.8622,-87.18736,1000.774,380.1091,-78.83658,1194.956,454.836,-173.1036,824.5347,445.2547,-55.93253,1071.222,518.565,-146.8062,937.558,461.5917,27.86452,1041.158,551.575,-149.2342,960.4622,479.7514,61.69579,1026.71,528.2794,-135.265,980.5985,461.9459,46.72684,1053.253,510.2312,-145.5348,956.7629,460.9849,22.92195,1068.282,614.9816,-74.8029,986.7514,615.3959,-65.34581,1070.676,836.8048,-71.75814,988.5989,837.1781,-70.81721,1069.342,1057.539,-100.7919,987.4778,1057.649,-101.7961,0,0,0,0,0,0,1072.194,1101.478,-47.55779,990.2919,1101.373,-48.38368
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,22,1,1033.565,320.4674,-45.83033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1046.825,379.8845,-87.22628,1001.863,380.123,-79.03625,1200.637,453.5841,-167.1172,825.7055,444.9006,-55.10816,1076.942,518.7926,-144.5228,938.6946,460.7855,28.82172,1047.681,552.4873,-147.3208,961.5476,478.6884,62.82403,1032.221,529.1893,-134.4851,981.738,461.0954,47.67792,1058.77,510.819,-144.149,957.9002,460.2894,23.86964,1069.048,615.1017,-75.03435,987.5062,615.3816,-65.6772,1071.1,836.916,-71.19325,988.913,837.1669,-71.14991,1069.281,1057.556,-100.9097,987.4025,1057.669,-101.8892,0,0,0,0,0,0,1072.155,1101.478,-47.66309,990.2361,1101.376,-48.46385
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,23,1,1034.712,320.52,-45.77133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1048.203,379.9405,-87.20692,1003.209,380.1219,-79.19614,1206.519,452.2414,-160.3706,827.1249,444.3735,-54.11387,1083.014,518.9192,-141.3005,940.0962,459.8073,29.92405,1054.589,553.2997,-144.3662,962.9042,477.4316,64.10159,1038.129,529.9982,-132.8482,983.1518,460.0814,48.75305,1064.684,511.3312,-141.9099,959.2999,459.4392,24.9537,1069.941,615.2444,-75.23865,988.3842,615.3634,-66.00952,1071.601,837.0438,-70.46515,989.2892,837.1497,-71.54633,1069.249,1057.579,-100.907,987.3488,1057.683,-102.0359,0,0,0,0,0,0,1072.128,1101.463,-47.62816,990.1816,1101.372,-48.5954
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,24,1,1035.952,320.5595,-45.62137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1049.671,380.0079,-87.08975,1004.644,380.114,-79.26093,1212.023,450.5995,-153.7483,828.6409,443.8283,-53.10279,1088.958,518.8455,-137.6059,941.6465,458.8467,30.96429,1061.339,553.8638,-140.8116,964.4427,476.21,65.2831,1043.997,530.5976,-130.5886,984.7273,459.0811,49.73621,1070.524,511.6489,-139.1328,960.8445,458.593,25.96431,1070.859,615.3984,-75.40637,989.2884,615.3457,-66.29472,1072.101,837.1771,-69.64111,989.6787,837.1307,-71.94775,1069.219,1057.614,-100.7441,987.3175,1057.692,-102.1998,0,0,0,0,0,0,1072.062,1101.434,-47.41158,990.106,1101.366,-48.74457
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,25,1,1037.294,320.5999,-45.31503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051.242,380.0777,-86.84247,1006.184,380.1003,-79.19456,1217.202,448.6212,-147.3286,830.2999,443.3068,-51.96584,1094.78,518.5104,-133.4973,943.4304,457.9043,32.00738,1067.939,554.1316,-136.6742,966.2245,475.0404,66.44162,1049.821,530.9319,-127.7249,986.5403,458.1156,50.71277,1076.282,511.7166,-135.8698,962.6211,457.7577,26.97517,1071.82,615.5654,-75.52362,990.2358,615.3282,-66.53744,1072.635,837.317,-68.73252,990.0665,837.1091,-72.35877,1069.171,1057.654,-100.4801,987.2166,1057.697,-102.3769,0,0,0,0,0,0,1072.058,1101.398,-47.08752,990.0917,1101.361,-48.91809
/Users/salomekoller/Library/CloudStorage/OneDrive-ZHAW/8. Semester/Bachelorarbeit/Unity VR Environment/Assets/AvatarDataAugmentation/Data/KeypointsExportKompensiert.csv,26,1,1038.745,320.615,-44.8991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052.892,380.1708,-86.45324,1007.806,380.0778,-78.97581,1221.876,446.6065,-141.4101,832.0582,442.7251,-50.61954,1100.171,518.0004,-128.9991,945.4232,456.8994,33.1094,1074.053,554.1756,-131.926,968.2822,473.7974,67.61813,1055.282,531.0624,-124.1793,988.5925,457.0652,51.67765,1081.638,511.6113,-132.1028,964.5979,456.8487,28.0146,1072.79,615.7416,-75.52747,991.1904,615.3109,-66.69152,1073.153,837.465,-67.83633,990.4655,837.0839,-72.76682,1069.138,1057.681,-100.3499,987.1554,1057.69,-102.603,0,0,0,0,0,0,1072.091,1101.375,-46.92038,990.0445,1101.361,-49.15076
